user,event
1703748926,2951156726
1707093494,2415873572
1707093494,217634693
1707278925,1297375856
1707278925,2822548338
1710009181,4205397757
1710009181,604068853
1711604959,1061572648
1711604959,2384973677
1711604959,839562268
1711604959,3471887257
1711604959,1565892252
1716727029,1076364848
1716791097,2655011333
1716791097,2046775840
1717882536,2643833505
1720019070,1816813281
1721715566,2979995541
1724694030,2803195749
1725995841,2979795424
1725995841,1056047835
1725995841,311120320
1726345056,4180619444
1728055600,466507834
1728055600,1249049803
1728055600,1715936677
1728055600,1993102668
1728055600,1499252056
1732120655,955398943
1732859563,2529072432
1733709559,3637113727
1735204308,554561877
1737346733,328882352
1737429301,1476967002
1741814612,1630022509
1741814612,2153037761
1747042580,1642998
1747091728,1205670273
1747471686,2205823082
1747471686,1750407174
1747471686,2212943097
1747471686,3763877798
1747471686,933991919
1747573617,1205670273
1748492203,1529554640
1748492203,959243663
1748492203,3929337192
1749528606,152418051
1754474767,2529072432
1754474767,907302600
1754474767,2643833505
1754474767,955398943
1754474767,771676713
1754904960,1405785624
1757951758,2742796684
1761058217,1488068589
1766663257,3287069160
1767855106,955398943
1767855106,3499428374
1772941037,2102453106
1774252774,2554554656
1774252774,2529072432
1774655165,1820037082
1783276120,1600413013
1785235519,4079544335
1785235519,821546192
1788141082,3304261393
1788141082,1940265937
1788141082,236468864
1788256739,4058829330
1788256739,1822028766
1788256739,3150441220
1793590520,38211426
1799323346,147026651
1799323346,1023550880
1800702076,1596190412
1803816912,3368523631
1803816912,4002607728
1803816912,3812153136
1804164018,2479854230
1805025807,1829799030
1808101898,1331721799
1808101898,2599698872
1809934947,1205670273
1815238419,1426337764
1815721382,955398943
1821206755,2115491671
1821733300,955398943
1823716058,1958147506
1826190863,1325423111
1826584692,2415873572
1829290442,3233958546
1832146052,4205554879
1832146052,526418317
1833128849,996787136
1833128849,3300815276
1833128849,1527531594
1833128849,868771423
1833128849,2029840938
1833128849,3682513986
1833128849,1958014037
1833128849,3322294869
1833128849,3441925897
1833128849,423286334
1833128849,622462500
1833128849,4222772842
1833128849,1336517851
1833128849,3847927617
1833128849,3816177993
1833128849,2346236824
1833128849,1768663573
1834669948,126225732
1838926600,932490169
1842145373,907302600
1842145373,2130616732
1842145373,1361307272
1842145373,2529072432
1842145373,955398943
1844741381,2529072432
1844741381,955398943
1844741381,719337372
1844741381,1600413013
1849546291,2529072432
1849546291,1790004322
1849546291,1635880727
1851530247,1498742095
1856999246,1076364848
1856999246,268233790
1857390350,1205670273
1857390350,719337372
1857390350,1635880727
1859726822,955398943
1859726822,2529072432
1859726822,1600413013
1865714809,1448086840
1871580056,1076364848
1873358601,2401458775
1873687001,2498491194
1875891307,3509100603
1876906939,2155134627
1879459765,3287340168
1879459765,2704074844
1879459765,3741347786
1879459765,2367415614
1879908611,3808789648
1882344631,3174718152
1882344631,1565011423
1882344631,627290679
1882344631,2859386475
1882344631,3711746032
1882344631,66357203
1882344631,3981222120
1889089758,3731945988
1890318514,365372360
1890732196,2153037761
1895679477,1968459057
1895679477,345960905
1895679477,3652056284
1897267951,1159109322
1898427878,1076364848
1906220044,2529072432
1906220044,714391510
1908507314,966971643
1908507314,404595428
1911617585,2325542576
1911617585,858852228
1911617585,2806565970
1911617585,739733335
1912059312,3256009463
1912059312,809450311
1912698965,2311929369
1912698965,2662111509
1914182220,1652875579
1914182220,3769818139
1914182220,3632072502
1914182220,2901008831
1914182220,1601916220
1917038415,3305669901
1918148274,2213167316
1918945522,1996708167
1923507186,4203627753
1926859556,3827639776
1931485787,3340900766
1931485787,633659090
1931485787,1361307272
1931485787,4109250236
1931818423,3400311907
1932371532,2198898969
1932371532,1556254993
1932371532,2180806657
1932371532,869427005
1932371532,645128809
1933513142,476754780
1935452377,1260659849
1935452377,578876481
1935452377,154173769
1935452377,265740872
1935452377,1841503354
1935452377,3126631984
1935452377,1333874666
1935452377,2822548338
1935452377,1297375856
1935452377,3266414126
1935452377,635799819
1941314046,3413747696
1946827878,952519340
1948333652,1488068589
1948333652,635799819
1948945052,602394192
1948945052,955398943
1949443459,1205670273
1951340806,1379132639
1951340806,866329141
1951340806,1722911749
1952293169,3950787980
1952851403,3811447746
1953913885,1951648188
1954193338,2685878625
1954960931,1602227394
1954960931,2496555402
1955766052,1896396447
1955766052,3929337192
1955766052,2354857659
1955766052,2120836099
1955766052,3403115736
1959500556,1600413013
1959500556,2529072432
1959680039,2367733143
1964309262,1645370294
1964309262,1520030208
1965944390,1418550524
1966851184,2167876034
1967689783,4249979866
1967689783,4170145082
1967689783,861455380
1967689783,2653321720
1967689783,3629495507
1967689783,1666413374
1967689783,1134231092
1967928641,3594050218
1967928641,973526380
1974832510,3554433899
1977271538,3354350063
1977271538,2803195749
1980915793,1276787318
1984545931,2059769837
1985852583,1816813281
1987194661,2559263940
1989811285,130281276
1989811285,588161010
1990188032,1364538695
1990188032,169679772
1996678705,3632963428
1997928281,1076364848
2006663136,3802981250
2006663136,2996278070
2008761267,1953807601
2008761267,1412339497
2010045207,221202458
2014445987,241839498
2014445987,1638236770
2021435753,1816813281
2022308068,1488068589
2023721073,955398943
2023721073,719337372
2023976924,900649983
2023976924,1811322299
2024711643,1914806770
2030266367,3597133586
2030266367,853911830
2031754020,1816813281
2033574675,952519340
2033945746,3321926072
2033945746,645128809
2033945746,2692070381
2033945746,2692654556
2034536037,4145779864
2039668267,3123265999
2039668267,232015242
2040340167,3258819416
2041677127,1269035551
2043422334,1894169490
2048999821,326664129
2054531858,1383584914
2054648409,1078399009
2054648409,2438434714
2054648409,4177339177
2054648409,3190231827
2054648409,3276213471
2054648409,955398943
2054648409,4103800848
2054648409,642644408
2054648409,896485186
2054648409,422024082
2056142684,952519340
2057625114,692075109
2057625114,1766189272
2059471156,1205670273
2059471156,929396784
2062768867,3413478237
2062977016,3434717258
2062977016,633659090
2062977016,3982608480
2062977016,2130616732
2063287658,2704261655
2063714458,739733335
2068379568,2442660214
2069145631,2916657146
2069512156,2665194430
2069512156,1472146553
2071663365,3770372185
2071842684,1076364848
2071842684,952519340
2074086523,2529072432
2074086523,907302600
2080715583,2975196902
2081059890,1076364848
2081393559,1896310801
2086869786,3367947469
2090888096,1287884858
2092954906,2740039921
2092954906,97217712
2092954906,3982608480
2092954906,353933726
2098552598,1594693609
2098552598,3656008998
2098552598,2510844308
2102662137,372011842
2105308456,4203215174
2105508317,152418051
2105508317,4203627753
2107308395,2171647061
2107308395,735762799
2111847795,1495018044
2112130968,256545806
2114638118,2824096896
2116203935,3499428374
2116203935,2867959207
2116203935,4058829330
2116294822,2286155514
2116294822,2698678033
2122304529,1148012652
2122304529,3982608480
2127416756,642644408
2127416756,4225120855
2127416756,3418302627
2129690960,3066409179
2129690960,955398943
2129690960,2806565970
2129690960,4079660037
2129690960,892230242
2129690960,3929337192
2129920319,952519340
2133006016,945123072
2133006016,3789029184
2134808475,1076364848
2134808475,952519340
2138239477,2438057172
2147677924,3505557593
2147677924,3075394600
2148913954,524127618
2148913954,1856036186
2148913954,612946819
2148913954,982792426
2153152806,955398943
2153152806,1600413013
2153152806,2529072432
2156846040,2498491194
2156846040,952519340
2160639516,3896920659
2162567305,3501199561
2162823560,498802162
2163304477,747845900
2163512224,3453792488
2163512224,714391510
2164973127,1076364848
2166518457,2529072432
2166518457,1390707377
2169945834,472751320
2169945834,108328258
2169945834,955398943
2171206786,1943998655
2171206786,1079489905
2171206786,1734815968
2176419410,2345395514
2183586456,1872585098
2184501135,1269035551
2187324082,1600413013
2187693519,2979828712
2187693519,741936389
2187693519,1065552764
2188094871,1226624027
2191468400,1213078967
2193628344,465657177
2193628344,3249252679
2193628344,1556475107
2193628344,2202694777
2193628344,602394192
2193628344,3276213471
2193628344,1259109743
2193628344,2529072432
2193664477,926605391
2193694254,880757724
2193694254,3316518304
2194245277,612496662
2196432988,1930461491
2196784941,3612754071
2196976878,2784973713
2196976878,3219737521
2197210107,1480147250
2197210107,1017435233
2197210107,2321511403
2199467633,952519340
2199467633,2498491194
2202079852,4209606131
2202079852,4225834779
2202079852,712219219
2202271093,910169576
2202271093,952519340
2203000569,1448086840
2205166542,65357600
2205166542,1006903887
2205166542,1975008770
2205166542,3801659300
2205166542,1232434552
2205166542,67648066
2205166542,750506418
2205166542,759623017
2205536033,2892429018
2207460362,633659090
2207460362,2529072432
2207460362,907302600
2209002289,2625684328
2209002289,3315662669
2209002289,1678019857
2209002289,389805714
2209002289,1604324184
2209002289,2020022404
2209002289,1524561927
2209002289,483236510
2209002289,2453241445
2212184935,771676713
2212184935,2645301517
2212184935,1862794029
2212184935,1361307272
2212919969,955398943
2212919969,2529072432
2216123501,2489574463
2216123501,3618085464
2216123501,1910339245
2217177799,1463274654
2217177799,3783605391
2217567238,3150441220
2217567238,1600413013
2217567238,955398943
2217567238,4279704370
2217853337,3051438735
2217853337,33770938
2217853337,1471977551
2217853337,2277283296
2217853337,1229583430
2222162186,889116423
2222162186,4211366080
2222162186,529297758
2222162186,1697930615
2222162186,730938870
2223714757,3315040094
2223946882,1281294006
2223946882,581543591
2223946882,3831661369
2223946882,284003894
2223946882,102460414
2223946882,4215766191
2223946882,1282190480
2231607096,2130616732
2231607096,633659090
2231607096,907302600
2231607096,2643833505
2233880590,3434410911
2234899895,407638004
2238460219,1076364848
2238790970,1349897681
2239318984,899234866
2243065045,2643833505
2243065045,955398943
2243396544,1822120468
2244689014,2529072432
2244689014,955398943
2244689014,1600413013
2246918838,2979448805
2248506579,2178551581
2248506579,662090934
2249748129,2456511255
2251800772,952519340
2252845148,2073609284
2254327912,3648232990
2254327912,1919672247
2254327912,684266372
2254327912,3029154892
2254327912,2705882453
2254327912,1070630186
2254327912,2392374410
2254327912,1269960949
2254327912,3900421971
2254327912,3016174135
2254327912,3674503714
2254327912,3215487391
2254352523,2775611507
2255113076,677485601
2255113076,3252432592
2256989025,2073609284
2256989025,1816813281
2257286686,2130616732
2257286686,2643833505
2257286686,633659090
2257286686,907302600
2259554717,1887678907
2260760754,2498491194
2261578513,258423677
2264585544,1695480317
2264585544,3968395368
2264585544,821546192
2264585544,2186054523
2264585544,587628640
2264585544,2456139530
2264585544,1359710437
2265864872,633659090
2265864872,2643833505
2265899995,4203627753
2265899995,4125420656
2271261888,2300990773
2271406145,1721503828
2271406145,1332759137
2272634729,2962466426
2272634729,2169756279
2272634729,1460863346
2275313265,1934335136
2278013791,580851030
2281560980,1269035551
2282257791,2130616732
2282257791,1212947698
2282257791,1620441934
2282257791,633659090
2282257791,3982608480
2282422131,2554360190
2282893903,2187372380
2282893903,1205670273
2285462405,1071582440
2286248913,2102383624
2286292570,1653016455
2290297293,1076364848
2291100279,464552924
2291885035,907302600
2291885035,2633697384
2291885035,2643833505
2295726157,1356197621
2298623317,955398943
2305032569,1716470668
2312878118,1361307272
2312878118,771676713
2312878118,4129420762
2312878118,602394192
2314166008,3509100603
2314166008,152418051
2314166008,4232519602
2315042356,1556502972
2316950688,955398943
2319889082,2529072432
2321074684,2009815686
2321074684,733567972
2321074684,1334001859
2321074684,2650542682
2321085380,1332759137
2325340243,1370289455
2326237915,1940265937
2326237915,1270020700
2326237915,2567184413
2326237915,2232765899
2326237915,3715414633
2326463380,4167704462
2328301807,1600413013
2328301807,861118590
2328301807,2860418664
2328481418,3221725438
2328481418,3422268976
2328965162,2498491194
2328965162,952519340
2328965162,1076364848
2329661605,3390105219
2329661605,238130760
2329755329,2130616732
2330978075,1488068589
2332715028,1203717384
2334852679,889116423
2337052402,1589958267
2338481531,2490299454
2340199364,2518909170
2340199364,910169576
2340199364,2498491194
2340199364,1451401793
2340199364,1234887619
2342474285,1860569646
2342735753,1527128646
2342735753,719337372
2343762978,3793452317
2343762978,933541663
2344133160,2529072432
2344133160,907302600
2345460195,1600413013
2345460195,955398943
2348719537,3021201850
2350981164,3229573153
2351788775,1448086840
2353444142,3047117217
2353444142,1707508219
2356937947,3158757965
2360121322,118574918
2375503792,3103100779
2378242378,1000453597
2378571713,917924708
2378571713,1729385316
2381156995,3256009463
2381922770,123333167
2383553413,2168006553
2383553413,2286155514
2383553413,4121208467
2383553413,1548928340
2388007096,496369519
2393365897,2321729704
2393678699,472254159
2394083016,201564442
2394083016,1589462668
2399006053,3768450121
2400078243,2160165398
2400078243,4089322861
2400147519,3532539883
2400147519,221604045
2400147519,1427376534
2400147519,3667338776
2403055502,1488068589
2404499203,1238211380
2404499203,62489876
2408246939,2422059390
2408246939,1829799030
2408246939,1949859321
2408246939,2628680570
2408246939,588161010
2409482937,797638314
2411451936,915403718
2415400273,1205670273
2416484731,2626540872
2416484731,2368083210
2416491105,2145977549
2416903887,2389263741
2417747893,639862177
2417747893,3598553657
2419536569,975102360
2419536569,4125420656
2419536569,740269154
2424565945,1817241425
2425859426,1256918510
2425859426,298169907
2425859426,3238059633
2436252940,2153037761
2436389418,4199792713
2436389418,1471140446
2436389418,1433072169
2438466073,559618821
2440023887,1276702165
2440023887,1671389147
2440671055,1501679119
2440671055,2428145712
2440671055,899234866
2441936878,3501001868
2444012189,2465836337
2444212053,3713495962
2446596885,1855699894
2446596885,4251121485
2448969855,2860418664
2448969855,1600413013
2448969855,955398943
2448969855,3971267428
2449307177,2368882162
2449307177,908341071
2451466347,49312682
2452785645,907302600
2456225582,1555528731
2457737664,4213030833
2457737664,3926115451
2458053629,2790605371
2458068456,152418051
2458068456,1528500344
2458068456,4232519602
2458429643,1528500344
2460812912,1076364848
2461816241,2518909170
2463413235,672898146
2463864814,4134602325
2464597212,2862031808
2464597212,2311929369
2464597212,970449428
2464597212,771425652
2465513009,3534091101
2467409062,152418051
2467706552,3838044081
2467980416,1532377761
2473747678,1600413013
2477193718,1213571589
2480747202,1076364848
2480747202,952519340
2480747202,3776957253
2480816831,3247053834
2483584418,542538548
2485670452,2529072432
2488018670,1448086840
2489551967,2324717272
2489943153,2430843394
2489943153,4230607400
2489943153,1969780767
2490559498,2299366787
2490559498,3475131654
2491957982,3493332901
2493952533,2025383966
2493952533,817091493
2493952533,956258196
2493952533,1828207870
2493952533,2152420806
2495110802,2529072432
2495110802,1600413013
2495110802,955398943
2495407859,93291131
2496550100,4125420656
2496550100,740269154
2496837007,3358064160
2496837007,3418415418
2500150280,4159177884
2501052021,1845894044
2501280523,2498491194
2504328739,2221019965
2507955484,771676713
2507955484,4250838032
2512917389,2013712241
2512917389,4218736701
2512917389,2989906553
2512917389,2731002498
2517213950,4017520480
2520120463,2676810251
2522377610,2163214170
2523562208,2790605371
2523562208,3841472085
2536109970,1076364848
2536496919,4231131178
2536496919,1383338391
2539871585,3103100779
2541238114,1490180841
2541238114,1347426650
2541238114,274265388
2541238114,1571031797
2543824082,2691215697
2543824082,1752607782
2543824082,416330287
2543824082,2453174300
2543824082,1752177173
2543824082,1719075410
2544817539,3982608480
2544817539,2130616732
2544817539,633659090
2545657612,4128714692
2546983756,729856026
2546983756,763000217
2557219570,3783327786
2557219570,411688154
2557219570,3504982125
2557219570,53675398
2557219570,1124353248
2557219570,1328882359
2559434877,2643833505
2559434877,2271507036
2559434877,3185730461
2559754952,4055258235
2559754952,3703220574
2559754952,4224104772
2560745948,612496662
2563679078,3509100603
2563679078,738942203
2566144998,1006377265
2566144998,1073807149
2566144998,3618189475
2567514456,602394192
2567514456,955398943
2571348801,1076364848
2571348801,1816813281
2571725299,2007279414
2571725299,1231183808
2571725299,4105510328
2571895925,3147640060
2572315833,3283480796
2572315833,1332759137
2572315833,3571023061
2572315833,3499523914
2572315833,3885093750
2577093097,375366678
2577093097,4104785185
2583651606,3841472085
2584536356,91778995
2587246668,1737420203
2590409583,4216192606
2590409583,3527349382
2593432040,2790605371
2594894760,4193778945
2596513149,2335914238
2597201802,2352794406
2600681841,1737420203
2600683125,4133637044
2604497840,4257314703
2604497840,897667289
2609061039,1269035551
2610662061,2354857659
2614389627,2790605371
2619163162,1600413013
2621463744,1390707377
2623537385,996645840
2623537385,3370152469
2624413719,3814766855
2624862533,1076364848
2624862533,2149464820
2624862533,516796945
2624862533,1465756896
2626409021,2847791443
2630238456,1270020700
2630238456,2451246186
2633145288,782683695
2633145288,2149464820
2633145288,1816813281
2633145288,1203717384
2633145288,952519340
2633145288,1076364848
2634481972,2587616435
2634481972,2498491194
2635167233,2016892878
2635547119,3585531671
2635547119,1114350408
2638473114,200825836
2638473114,998267429
2638473114,1137010796
2638473114,2259216780
2638473114,760705045
2638473114,3191068419
2638473114,3398247231
2643058163,1557343462
2643058163,2181644863
2643058163,2790657295
2643058163,3600053010
2643058163,1998964568
2643058163,1401069734
2643058163,4253737282
2644266735,1380051674
2644859372,730938870
2644859372,364572656
2648736219,3728974729
2650493630,2153037761
2659357596,2992369908
2659357596,843844488
2659357596,312581825
2660754061,1869298828
2667370728,3174369333
2668221937,3462111166
2668221937,3798981472
2669808667,861702567
2669808667,2190369261
2670196825,1816813281
2671029253,750584397
2673355078,3480624055
2673355078,3331186835
2674968860,1816813281
2676225924,3863879024
2677559053,712766233
2677559053,3171602353
2679652649,771676713
2680823346,1734795794
2680823346,101017987
2681199273,2453993629
2681199273,1600413013
2681199273,2412032092
2683024755,3797370417
2683024755,3343711990
2683024755,1548928340
2684781446,825378558
2685090431,1330949688
2690867178,3133902522
2691223445,1203962214
2692015370,1555137404
2692979972,719337372
2694023881,3400838699
2694023881,2107626799
2694809416,2309977061
2694809416,3991527098
2694809416,3237640011
2694809416,727697060
2694809416,543972501
2695530712,2803416473
2700330302,2993825867
2701755218,50227527
2703461171,3882708104
2706298619,1106103765
2706413631,2529072432
2706413631,955398943
2706413631,268203907
2711152367,353933726
2711982636,719337372
2711982636,2529072432
2712853779,519818482
2713002362,2625705319
2713603391,1678290669
2717402855,4100467276
2718796148,1723821298
2721011967,1816813281
2721011967,1076364848
2721011967,3849306291
2721011967,2418142030
2722906127,952519340
2722968909,3536426515
2723513568,588161010
2724319931,1816813281
2724319931,1076364848
2727221059,1329920443
2727600790,3694172820
2728047278,1063306856
2736679402,3926022702
2736679402,4211366080
2740017993,4244421622
2740017993,2474982115
2740017993,2980258101
2740017993,955398943
2740017993,3835903600
2744115938,782683695
2744115938,1816813281
2746088407,3442103541
2752875123,2081217514
2756550887,1548058369
2756550887,2445964998
2756550887,212302062
2756550887,2528133963
2756550887,2729267396
2756550887,2642707561
2756550887,1465929077
2756550887,4238681272
2756550887,1714855985
2756550887,3048315473
2756550887,2993747793
2756550887,4105510328
2756550887,2583046456
2756550887,2548272502
2756550887,1716470668
2756550887,975577539
2756550887,810618772
2756550887,1902753965
2756550887,74304219
2761832946,3725816644
2761872404,3845010948
2763959582,1600413013
2763959582,955398943
2763959582,1044854627
2763959582,2142755647
2764881224,3221950950
2766172404,1766189272
2766269208,1385499500
2766269208,3131220093
2766269208,3980899956
2766269208,2354753475
2766269208,1750473893
2768250886,234206875
2768250886,591601593
2768571751,1570416070
2771438232,1144994044
2771438232,942844702
2772609387,2389263741
2774351000,2938749256
2774351000,505280997
2774351000,97217712
2774351000,3835917768
2774351000,2828969498
2777195317,1256569027
2780094512,1332759137
2780094512,2474879380
2780094512,2611704106
2780094512,1133385189
2787327616,3491186803
2787637778,952519340
2787637778,1076364848
2787637778,4244463632
2787637778,3103100779
2787637778,910169576
2787637778,1451401793
2788859591,2822187055
2788859591,2202597115
2788859591,2969244564
2788859591,3256009463
2789486165,2367733143
2789880308,2353627787
2791232352,3554433899
2791418962,907836813
2791418962,1811629670
2791418962,2153037761
2791418962,3797841998
2791418962,3327844721
2791418962,3378482079
2791418962,3961489941
2791418962,4223848259
2791418962,325043475
2791418962,125067550
2792856754,3565166403
2792856754,52246840
2793393083,1620441934
2793393083,1212947698
2794470551,2324380948
2796038131,3761092488
2803741841,199858305
2803741841,2776566965
2803741841,1832462541
2804635189,4153011100
2805293886,952519340
2807567247,3621854275
2810188071,2498491194
2813753172,2713568375
2815688436,2266281591
2815688436,1673895160
2815688436,1370244570
2815688436,2603184455
2817061625,98978060
2817061625,1448086840
2817061625,780696608
2818464367,152418051
2818464367,929107951
2822972903,4224238432
2822972903,1400747329
2823307221,2970567256
2823307221,1374950994
2824647204,3445542629
2827067982,4198728308
2833011810,2345395514
2834313805,1600455011
2834313805,1473407301
2835299246,1448086840
2836886911,1647631096
2836886911,2776357538
2837984655,1236456605
2837984655,1864837767
2837984655,2814849271
2837984655,880504585
2837984655,2732029489
2837984655,2887039266
2838808644,1426337764
2841225823,406293968
2842187594,2149464820
2842187594,1076364848
2842187594,1203717384
2842187594,952519340
2842951963,3991693053
2842951963,739813844
2844491503,259779482
2845673972,3158757965
2848481402,3154515824
2848481402,292032212
2848481402,3629151953
2848481402,2789627652
2849010050,1169494077
2849010050,3637506678
2849010050,2846542700
2849010050,730694855
2849010050,3058109340
2852759815,3972013386
2855659739,955398943
2855659739,1611840162
2855659739,1532377761
2855659739,2529072432
2855659739,1390707377
2855659739,3953952340
2855659739,3551855555
2856937853,2378391360
2856945250,3404168093
2858284447,2826099971
2858284447,4033406811
2858284447,399364804
2858760089,864823067
2860912043,1218522841
2862718608,25800108
2863143805,4232519602
2864836500,3612228026
2864899561,96890078
2864941156,245424953
2874765790,1816813281
2877985693,221202458
2877985693,2345254596
2878084097,4008908259
2879905973,2422810156
2883315236,939765972
2884249863,2529072432
2884249863,268203907
2885761776,18690082
2885761776,111865818
2885761776,1066010345
2885761776,1193557066
2885761776,3676123091
2885761776,3407521586
2885761776,1348764141
2888420415,2466666653
2889282959,152418051
2889282959,2577118609
2890295436,1273761447
2890295436,889355158
2890467561,445373500
2890467561,3735036412
2890467561,2860418664
2892947506,1361307272
2893327845,1076364848
2895220130,4240521992
2895220130,1880608957
2895220130,3145096544
2902208687,2760644804
2902208687,3982727529
2902208687,2153037761
2902208687,2085386112
2903662804,2138363616
2903662804,1207717800
2903662804,3076752265
2903662804,2478234598
2903662804,72576587
2903662804,3677554347
2903662804,2219009935
2903662804,2862031808
2903662804,372148582
2903662804,1074416596
2903662804,3496461395
2903662804,2796594102
2903662804,1074735574
2903662804,1977475739
2903662804,3669299967
2903662804,3576424973
2903662804,344410172
2912946138,2345215183
2914443596,3596836719
2914443596,2284410316
2916559717,3858621747
2916716118,1341096506
2919431452,626503343
2919431452,1510219719
2920617215,582287969
2921156307,1781691537
2921156307,1377112530
2921156307,3508322706
2921156307,1167497006
2921156307,633397465
2921156307,2030801280
2925400415,955398943
2928822295,383607907
2928822295,4203627753
2928822295,2168553474
2928822295,4125420656
2931803878,1438413864
2932861723,3217855831
2933561364,4125420656
2936209614,1133385189
2936324533,323858975
2936324533,2952934281
2937013787,595118544
2937549539,3108893200
2939775948,2988656322
2939775948,445373500
2940390801,3003433560
2940390801,937969852
2940390801,4364520
2940390801,241344738
2940390801,1802524531
2940390801,1670889080
2940390801,1550049026
2940917694,3921048124
2940917694,3485089810
2940917694,1841768927
2941044791,725340715
2944246732,1816813281
2945726385,4010518120
2946269473,1329734614
2946269473,999921036
2946269473,4145779864
2946269473,2358288123
2949537983,487242141
2949537983,39798051
2949537983,4053437619
2949537983,932459990
2949876199,1600413013
2949876199,955398943
2954668845,1536770720
2954864792,1656749821
2954864792,2519019736
2954864792,3365983510
2954864792,1831967705
2954864792,3706170359
2954864792,3417632652
2954864792,3120537018
2954864792,1928569785
2954864792,174289497
2957852218,2814929505
2962003608,2358951559
2962659545,2402634095
2962725194,1076364848
2962725194,952519340
2963121670,559618821
2971846635,3413747696
2971889961,1361307272
2971889961,3429508261
2971889961,771676713
2975026524,3216854901
2978622176,2577118609
2978622176,3841472085
2979487597,3658725634
2980440229,2418142030
2981133909,2327229116
2984260178,3123256869
2984260178,821546192
2984260178,3617812300
2985391759,2221249291
2985391759,3039309993
2985391759,2622473733
2985391759,3102683928
2985391759,3448037031
2985391759,3381455240
2985391759,4194031651
2985391759,1773358985
2987144847,1488068589
2989025224,955398943
2989025224,1600413013
2989025224,3735036412
2990855864,2153037761
2993320562,1390707377
2995967526,1079899197
3001870892,910169576
3001870892,952519340
3001870892,2498491194
3004312073,3340530619
3004312073,2488253729
3005728385,641450470
3009580143,3919218328
3009580143,3662375994
3009580143,2563334043
3009580143,2922291236
3021174039,1422569345
3021411633,1241270051
3031242464,899234866
3033728418,1600413013
3035544663,2980213396
3035853030,1849550758
3035907343,590998091
3035907343,2992914551
3036141956,3388135408
3037654114,2153037761
3037654114,4289284578
3037654114,1287884858
3037654114,2115491671
3038024163,4058829330
3038024163,2942609119
3038024163,1966347593
3038024163,27702695
3038024163,1623900702
3038024163,2912359758
3039417842,1633364082
3039417842,4235863537
3041198590,955398943
3041198590,1532377761
3041705231,2251883371
3042360462,1906297840
3042642967,771676713
3043278753,2529072432
3043278753,719337372
3043291654,821546192
3044183470,3228219206
3052191172,3609305791
3052673147,2612574414
3053992683,3491268592
3054205479,2611146411
3054205479,3462134235
3061307316,2415873572
3061307316,495087397
3064452030,3636792221
3064452030,2853884485
3065586006,2690339923
3069569833,3669299967
3071093998,1438024794
3071252660,889795193
3071252660,4197279783
3071657222,2592001236
3071657222,3434315649
3071657222,4047087562
3074133478,3849306291
3074133478,1076364848
3074133478,952519340
3076967009,1448086840
3078024483,3753704467
3080858756,4232519602
3084096535,290357106
3089564924,2630656108
3091527231,2010172644
3093978794,799782433
3095718598,1757688444
3095718598,1666413374
3096870348,810618772
3096870348,1465929077
3096870348,1548058369
3096946503,1761472129
3098511794,274750357
3098511794,1361307272
3102217094,3649098551
3104132371,2079614127
3104132371,197942693
3104132371,2363192851
3104132371,3388395910
3104132371,2839246665
3104132371,1688286558
3104132371,3869571263
3104132371,427802891
3104132371,1363619788
3104132371,811590455
3108358241,1001013482
3108358241,835154923
3108358241,3105194818
3108480638,1686028847
3108480638,633659090
3108480638,196335814
3108480638,608092517
3108480638,3554433899
3109949526,1570124449
3115928657,1844176380
3117046697,2073609284
3118355226,2258490433
3118938050,3514254161
3118938050,862976415
3122183291,2115491671
3122564522,1370244570
3122564522,850767885
3123500032,36941495
3123712598,1076364848
3123712598,1203717384
3131909049,3118576636
3131909049,2798291665
3131909049,1852872937
3138635490,875529449
3142327997,2880529865
3145229913,1532377761
3145229913,1367257694
3145229913,955398943
3147626282,3751969407
3147626282,96208546
3147626282,1146909088
3147653776,2498491194
3147653776,1076364848
3148555709,1577350274
3151272434,955398943
3153655575,907302600
3153655575,633659090
3155504635,361766238
3157328676,739733335
3157328676,703370904
3162849104,3462111166
3165928866,645163767
3166414361,719337372
3166414361,1332759137
3167658465,3268675447
3167658465,542538548
3167658465,843844488
3169024744,1464985006
3169024744,1876951633
3172189947,771676713
3172450732,955398943
3175354507,3430526226
3175354507,1296306586
3175354507,955398943
3175354507,2417342451
3176074542,3459485614
3178723259,297856962
3178723259,1384103878
3178723259,776090102
3180412264,1634579219
3180412264,3831661369
3180412264,1908645599
3180412264,3459029391
3182595870,479759317
3183278547,87840033
3186268838,1448086840
3186268838,98978060
3186268838,3462111166
3186577794,1114350408
3187292148,1704179171
3188496109,1095099424
3191212256,1465929077
3191212256,2621315686
3191212256,1269035551
3191212256,1716470668
3191212256,1429589754
3191592351,155693996
3193697919,1209261531
3193929919,2569196977
3194014105,2529072432
3196759129,2457475836
3198504537,4283791779
3198504537,3830416827
3198801990,4038462730
3198823658,1076364848
3199368063,641977154
3199368063,3290701166
3200119975,2981329075
3200119975,2453993629
3200119975,1382852410
3200119975,4213945358
3205053921,986099040
3205053921,3655295959
3205053921,2763790767
3208908819,2700628625
3208908819,2621503414
3210206992,2148387768
3210719423,1063146252
3210947692,2828969498
3220398573,3584210334
3221482892,3400311907
3221698850,3654485924
3222079869,409699023
3223036396,2264041858
3224203982,645163767
3227661980,2413506174
3227661980,4083994402
3227661980,2621503414
3227661980,4158859973
3228579807,867270421
3231004341,771676713
3231004341,1361307272
3231004341,633659090
3231004341,2133183406
3231004341,2130616732
